,inicial_mat,inicial_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_1a4,matri/prof,matri/salas,com_escola_1,com_escola_2,rural,alimentacao_rural
19957,206.59,216.61,1,0,1,1,1,0,1,1,0,2. Rural,61.0,0.0,0.0,6,44,0.0,0.0,0.0,6,4,1,1
19958,226.1,219.34,1,0,1,1,1,0,1,1,1,2. Rural,69.0,0.0,0.0,6,52,0.0,0.0,0.0,6,4,1,1
19959,212.53,203.57,1,1,1,1,1,0,1,1,1,2. Rural,140.0,0.0,0.0,21,68,0.0,0.0,0.0,7,5,1,1
19960,263.35,236.0,1,0,0,1,1,0,1,1,0,1. Urbana,76.0,0.0,0.0,11,42,0.0,0.0,0.0,5,3,0,0
19961,248.1,242.5,1,0,1,1,1,0,1,1,0,1. Urbana,46.0,0.0,0.0,13,48,0.0,0.0,0.0,6,4,0,0
19962,226.13,208.53,0,0,1,1,1,0,1,1,1,1. Urbana,30.0,0.0,0.0,9,48,0.0,0.0,0.0,5,3,0,0
19963,220.17,204.84,0,0,1,1,1,0,1,1,1,2. Rural,20.0,0.0,0.0,11,33,0.0,0.0,0.0,5,3,1,1
19964,236.54,226.48,1,0,1,1,1,0,1,1,1,1. Urbana,72.0,0.0,0.0,14,72,0.0,0.0,0.0,6,4,0,0
19965,247.78,239.81,1,0,1,1,1,0,1,1,1,1. Urbana,80.0,0.0,0.0,23,109,0.0,0.0,0.0,6,4,0,0
19966,263.05,250.58,0,0,1,1,1,0,1,1,1,2. Rural,30.0,0.0,0.0,5,29,0.0,0.0,0.0,5,3,1,1
19967,250.44,234.43,1,0,1,1,1,0,1,1,0,1. Urbana,131.0,0.0,0.0,11,61,0.0,0.0,0.0,6,4,0,0
19968,259.02,255.79,1,0,0,1,1,0,1,1,0,1. Urbana,41.0,0.0,0.0,11,48,0.0,0.0,0.0,5,3,0,0
19969,245.82,231.37,1,0,1,1,1,1,1,1,1,2. Rural,52.0,0.0,0.0,12,27,0.0,0.0,0.0,7,4,1,1
19970,208.32,203.14,1,0,1,1,1,0,1,1,1,2. Rural,45.0,0.0,0.0,10,30,0.0,0.0,0.0,6,4,1,1
19971,242.54,232.49,0,1,1,1,1,0,1,1,1,1. Urbana,131.0,0.0,0.0,19,90,0.0,0.0,0.0,6,4,0,0
19972,199.77,177.19,0,0,1,1,1,0,1,1,1,1. Urbana,14.0,0.0,0.0,8,32,0.0,0.0,0.0,5,3,0,0
19973,260.16,248.75,1,0,1,1,1,0,1,1,1,1. Urbana,39.0,0.0,0.0,11,44,0.0,0.0,0.0,6,4,0,0
19974,251.93,234.2,1,0,1,1,1,0,1,1,1,1. Urbana,100.0,0.0,0.0,14,73,0.0,0.0,0.0,6,4,0,0
19975,237.71,231.33,1,0,1,1,1,0,1,1,1,1. Urbana,64.0,0.0,0.0,8,34,0.0,0.0,0.0,6,4,0,0
19976,211.38,200.46,1,0,0,1,1,0,1,1,1,1. Urbana,79.0,0.0,0.0,8,41,0.0,0.0,0.0,5,3,0,0
19977,263.13,253.47,1,0,0,1,1,0,1,1,0,1. Urbana,36.0,0.0,0.0,9,32,0.0,0.0,0.0,5,3,0,0
19978,280.24,245.46,1,0,1,1,1,0,1,1,0,1. Urbana,14.0,0.0,0.0,7,36,0.0,0.0,0.0,6,4,0,0
19979,245.32,240.2,1,0,0,1,1,0,1,1,0,1. Urbana,25.0,0.0,0.0,7,29,0.0,0.0,0.0,5,3,0,0
19980,227.51,207.4,1,0,0,1,0,0,1,1,0,1. Urbana,75.0,0.0,0.0,8,49,0.0,0.0,0.0,4,3,0,0
19981,246.05,232.68,1,1,1,1,1,0,1,1,1,1. Urbana,94.0,0.0,0.0,13,74,0.0,0.0,0.0,7,5,0,0
19982,244.14,235.04,1,0,1,1,1,1,1,1,0,1. Urbana,28.0,0.0,0.0,7,39,0.0,0.0,0.0,7,4,0,0
19983,232.65,219.09,1,0,0,1,0,1,1,1,0,1. Urbana,42.0,0.0,0.0,15,37,0.0,0.0,0.0,5,3,0,0
19984,232.13,216.07,0,0,0,1,0,0,0,1,0,2. Rural,2.0,0.0,0.0,2,6,0.0,0.0,0.0,2,1,1,1
19985,262.14,235.27,0,0,0,1,1,0,1,1,0,2. Rural,6.0,0.0,0.0,4,15,0.0,0.0,0.0,4,2,1,1
19986,244.04,229.53,1,0,0,1,1,0,1,1,0,1. Urbana,62.0,0.0,0.0,8,43,0.0,0.0,0.0,5,3,0,0
19987,234.32,235.09,1,0,0,1,1,0,1,1,0,1. Urbana,36.0,0.0,0.0,10,38,0.0,0.0,0.0,5,3,0,0
19988,221.7,221.37,1,0,1,1,1,0,1,1,0,1. Urbana,21.0,0.0,0.0,7,26,0.0,0.0,0.0,6,4,0,0
19989,233.25,221.36,0,0,1,1,1,0,1,1,1,1. Urbana,47.0,0.0,0.0,8,41,0.0,0.0,0.0,5,3,0,0
19990,222.51,221.79,1,0,1,1,1,0,1,1,1,1. Urbana,139.0,0.0,0.0,13,58,0.0,0.0,0.0,6,4,0,0
19991,241.21,241.61,1,0,1,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,8,31,0.0,0.0,0.0,6,4,0,0
19992,229.49,219.09,1,0,1,1,1,0,1,1,1,1. Urbana,18.0,0.0,0.0,7,26,0.0,0.0,0.0,6,4,0,0
19993,270.5,242.58,0,0,0,1,1,0,1,1,0,1. Urbana,13.0,0.0,0.0,10,46,0.0,0.0,0.0,4,2,0,0
19994,228.75,223.21,0,0,1,1,1,0,1,1,1,1. Urbana,108.0,0.0,0.0,16,76,0.0,0.0,0.0,5,3,0,0
19995,240.9,230.92,1,0,0,1,1,0,1,1,1,1. Urbana,33.0,0.0,0.0,7,47,0.0,0.0,0.0,5,3,0,0
19996,268.48,245.2,0,0,0,1,0,1,1,1,1,2. Rural,5.0,0.0,0.0,4,15,0.0,0.0,0.0,4,2,1,1
19997,257.96,250.81,0,0,0,1,0,0,1,1,0,1. Urbana,6.0,0.0,0.0,6,18,0.0,0.0,0.0,3,2,0,0
19998,237.95,239.18,1,0,1,1,1,1,1,1,0,1. Urbana,50.0,0.0,0.0,16,61,0.0,0.0,0.0,7,4,0,0
19999,222.2,219.56,1,0,1,1,1,0,1,1,0,1. Urbana,136.0,0.0,0.0,21,64,0.0,0.0,0.0,6,4,0,0
20000,253.13,225.94,1,0,1,1,1,1,1,1,0,1. Urbana,12.0,0.0,0.0,6,29,0.0,0.0,0.0,7,4,0,0
20001,243.06,236.61,1,0,1,1,1,0,1,1,1,1. Urbana,33.0,0.0,0.0,11,45,0.0,0.0,0.0,6,4,0,0
20002,232.2,210.77,1,0,1,1,0,1,1,1,1,1. Urbana,38.0,0.0,0.0,9,49,0.0,0.0,0.0,6,4,0,0
20003,252.38,238.29,1,1,1,1,1,0,1,1,0,1. Urbana,157.0,0.0,0.0,15,68,0.0,0.0,0.0,7,5,0,0
20004,213.54,208.53,1,0,1,1,1,0,1,1,0,1. Urbana,110.0,0.0,0.0,19,53,0.0,0.0,0.0,6,4,0,0
20005,231.99,223.61,1,0,1,1,1,0,1,1,0,2. Rural,19.0,0.0,0.0,4,19,0.0,0.0,0.0,6,4,1,1
20006,254.9,246.55,1,0,1,1,1,0,1,1,0,1. Urbana,46.0,0.0,0.0,7,25,0.0,0.0,0.0,6,4,0,0
20007,234.45,229.38,1,0,1,1,1,0,1,1,1,1. Urbana,67.0,0.0,0.0,8,46,0.0,0.0,0.0,6,4,0,0
20008,252.35,239.12,1,0,1,1,1,0,1,1,0,1. Urbana,61.0,0.0,0.0,8,37,0.0,0.0,0.0,6,4,0,0
20009,258.05,256.11,1,0,1,1,1,0,1,1,0,1. Urbana,72.0,0.0,0.0,17,84,0.0,0.0,0.0,6,4,0,0
20010,245.21,240.03,1,0,1,1,1,0,1,1,1,1. Urbana,102.0,0.0,0.0,11,54,0.0,0.0,0.0,6,4,0,0
20011,260.48,234.97,1,0,1,1,0,0,1,1,0,1. Urbana,178.0,0.0,0.0,15,60,0.0,0.0,0.0,5,4,0,0
20012,250.59,240.87,1,0,0,1,0,0,1,1,1,1. Urbana,20.0,0.0,0.0,6,25,0.0,0.0,0.0,4,3,0,0
20013,227.27,211.33,1,0,1,1,1,0,1,1,1,1. Urbana,72.0,0.0,0.0,9,54,0.0,0.0,0.0,6,4,0,0
20014,213.07,211.02,1,0,1,1,1,0,1,1,1,1. Urbana,29.0,0.0,0.0,11,41,0.0,0.0,0.0,6,4,0,0
20015,250.47,224.21,1,0,0,1,1,0,1,1,0,2. Rural,17.0,0.0,0.0,7,18,0.0,0.0,0.0,5,3,1,1
20016,285.79,275.02,1,0,0,1,1,0,1,1,1,1. Urbana,48.0,0.0,0.0,11,60,0.0,0.0,0.0,5,3,0,0
20017,231.33,221.33,1,0,1,1,1,0,1,1,1,1. Urbana,43.0,0.0,0.0,7,37,0.0,0.0,0.0,6,4,0,0
20018,253.79,247.47,1,0,1,1,1,0,1,1,1,1. Urbana,30.0,0.0,0.0,9,39,0.0,0.0,0.0,6,4,0,0
20019,235.15,228.75,1,0,0,1,1,0,1,1,0,1. Urbana,75.0,0.0,0.0,10,49,0.0,0.0,0.0,5,3,0,0
20020,238.18,233.46,1,0,1,1,1,0,1,1,0,1. Urbana,46.0,0.0,0.0,13,56,0.0,0.0,0.0,6,4,0,0
20021,232.16,218.11,0,0,1,1,1,0,1,1,0,1. Urbana,34.0,0.0,0.0,11,48,0.0,0.0,0.0,5,3,0,0
20022,242.14,241.96,1,0,1,1,1,0,1,1,0,1. Urbana,67.0,0.0,0.0,13,57,0.0,0.0,0.0,6,4,0,0
20023,242.76,226.18,1,0,0,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,10,31,0.0,0.0,0.0,5,3,0,0
20024,213.03,208.44,1,0,1,1,1,1,1,1,1,2. Rural,57.0,0.0,0.0,9,64,0.0,0.0,0.0,7,4,1,1
20025,252.06,237.89,1,0,0,1,1,0,1,1,1,1. Urbana,83.0,0.0,0.0,8,51,0.0,0.0,0.0,5,3,0,0
20026,231.22,227.01,1,0,1,1,1,0,1,1,1,1. Urbana,18.0,0.0,0.0,8,32,0.0,0.0,0.0,6,4,0,0
20027,235.27,229.53,1,0,1,1,1,0,1,1,1,1. Urbana,17.0,0.0,0.0,7,37,0.0,0.0,0.0,6,4,0,0
20028,246.08,226.58,0,0,0,1,1,0,1,1,1,2. Rural,14.0,0.0,0.0,5,25,0.0,0.0,0.0,4,2,1,1
20029,206.86,220.85,0,0,0,1,0,0,1,1,1,1. Urbana,10.0,0.0,0.0,4,20,0.0,0.0,0.0,3,2,0,0
20030,240.58,222.79,0,0,0,1,1,0,1,1,0,1. Urbana,10.0,0.0,0.0,5,15,0.0,0.0,0.0,4,2,0,0
20031,244.85,233.94,1,0,0,1,0,0,1,1,0,2. Rural,5.0,0.0,0.0,5,9,0.0,0.0,0.0,4,3,1,1
20032,244.53,236.37,1,0,1,1,1,0,1,1,1,1. Urbana,25.0,0.0,0.0,8,37,0.0,0.0,0.0,6,4,0,0
20033,236.42,224.73,1,1,1,1,1,0,1,1,1,1. Urbana,132.0,0.0,0.0,19,77,0.0,0.0,0.0,7,5,0,0
20034,238.18,227.59,1,0,0,1,1,0,1,1,1,1. Urbana,24.0,0.0,0.0,9,40,0.0,0.0,0.0,5,3,0,0
20035,220.93,216.01,1,0,0,1,0,0,1,1,1,1. Urbana,12.0,0.0,0.0,4,18,0.0,0.0,0.0,4,3,0,0
20036,249.76,250.32,1,0,1,1,1,0,1,1,1,1. Urbana,18.0,0.0,0.0,9,28,0.0,0.0,0.0,6,4,0,0
20037,248.61,236.92,1,0,1,1,0,0,1,1,1,1. Urbana,22.0,0.0,0.0,9,29,0.0,0.0,0.0,5,4,0,0
20038,242.08,223.64,1,1,1,1,1,1,1,1,1,1. Urbana,24.0,0.0,0.0,14,52,0.0,0.0,0.0,8,5,0,0
20039,252.53,241.82,1,0,1,1,0,0,1,1,0,1. Urbana,34.0,0.0,0.0,10,42,0.0,0.0,0.0,5,4,0,0
20040,223.06,211.04,1,0,1,1,1,0,1,1,1,1. Urbana,42.0,0.0,0.0,6,28,0.0,0.0,0.0,6,4,0,0
20041,218.14,216.63,1,0,1,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,8,39,0.0,0.0,0.0,6,4,0,0
20042,265.4,267.56,1,0,1,1,1,0,1,1,0,1. Urbana,18.0,0.0,0.0,9,45,0.0,0.0,0.0,6,4,0,0
20043,254.75,242.33,1,0,1,1,1,0,1,1,1,1. Urbana,37.0,0.0,0.0,9,45,0.0,0.0,0.0,6,4,0,0
20044,252.04,236.8,1,0,1,1,1,0,1,1,1,1. Urbana,24.0,0.0,0.0,9,44,0.0,0.0,0.0,6,4,0,0
20045,233.19,231.93,0,1,1,1,1,0,1,1,1,1. Urbana,104.0,0.0,0.0,15,77,0.0,0.0,0.0,6,4,0,0
20046,237.93,228.01,1,0,0,1,1,0,1,1,0,1. Urbana,54.0,0.0,0.0,8,45,0.0,0.0,0.0,5,3,0,0
20047,243.02,218.44,0,0,1,1,1,0,1,1,0,1. Urbana,68.0,0.0,0.0,11,47,0.0,0.0,0.0,5,3,0,0
20048,253.67,241.89,0,0,0,1,1,0,1,1,0,1. Urbana,46.0,0.0,0.0,13,49,0.0,0.0,0.0,4,2,0,0
20049,263.09,254.52,1,0,1,1,1,0,1,1,0,1. Urbana,98.0,0.0,0.0,17,77,0.0,0.0,0.0,6,4,0,0
20050,238.42,238.44,1,0,1,1,1,0,1,1,0,1. Urbana,174.0,0.0,0.0,16,75,0.0,0.0,0.0,6,4,0,0
20051,234.65,221.38,1,0,0,1,1,0,1,1,1,1. Urbana,48.0,0.0,0.0,15,46,0.0,0.0,0.0,5,3,0,0
20052,249.82,245.08,1,0,1,1,1,0,1,1,1,1. Urbana,32.0,0.0,0.0,8,38,0.0,0.0,0.0,6,4,0,0
20053,243.93,245.05,1,0,1,1,1,0,1,1,0,1. Urbana,65.0,0.0,0.0,9,50,0.0,0.0,0.0,6,4,0,0
20054,236.93,230.06,1,0,1,1,1,1,1,1,0,1. Urbana,24.0,0.0,0.0,7,41,0.0,0.0,0.0,7,4,0,0
20055,236.92,228.0,1,0,1,1,1,0,1,1,1,1. Urbana,22.0,0.0,0.0,6,31,0.0,0.0,0.0,6,4,0,0
20056,240.45,232.2,1,0,1,1,1,0,1,1,1,1. Urbana,43.0,0.0,0.0,11,60,0.0,0.0,0.0,6,4,0,0
20057,233.48,226.84,1,0,1,1,0,1,1,1,0,1. Urbana,44.0,0.0,0.0,11,57,0.0,0.0,0.0,6,4,0,0
20058,232.9,229.73,1,0,1,1,0,1,1,1,0,1. Urbana,70.0,0.0,0.0,12,60,0.0,0.0,0.0,6,4,0,0
20059,244.58,232.53,1,0,0,1,1,0,1,1,1,1. Urbana,18.0,0.0,0.0,9,38,0.0,0.0,0.0,5,3,0,0
20060,219.59,211.94,1,0,1,1,1,0,1,1,1,1. Urbana,42.0,0.0,0.0,11,45,0.0,0.0,0.0,6,4,0,0
20061,227.29,229.09,1,0,1,1,1,0,1,1,1,1. Urbana,119.0,0.0,0.0,14,70,0.0,0.0,0.0,6,4,0,0
20062,240.63,227.04,1,0,0,1,1,0,1,1,0,1. Urbana,68.0,0.0,0.0,10,85,0.0,0.0,0.0,5,3,0,0
20063,252.68,242.91,1,0,1,1,1,0,1,1,1,1. Urbana,114.0,0.0,0.0,11,59,0.0,0.0,0.0,6,4,0,0
20064,249.54,233.81,1,0,1,1,1,0,1,1,0,1. Urbana,122.0,0.0,0.0,12,65,0.0,0.0,0.0,6,4,0,0
20065,250.72,222.92,1,0,0,1,1,0,1,1,0,1. Urbana,76.0,0.0,0.0,13,65,0.0,0.0,0.0,5,3,0,0
20066,200.59,198.97,1,0,1,1,1,1,1,1,1,1. Urbana,49.0,0.0,0.0,14,63,0.0,0.0,0.0,7,4,0,0
20067,215.3,221.14,1,0,1,1,1,0,1,1,1,2. Rural,38.0,0.0,0.0,8,35,0.0,0.0,0.0,6,4,1,1
20068,236.17,241.92,1,0,1,1,1,0,1,1,1,1. Urbana,13.0,0.0,0.0,12,27,0.0,0.0,0.0,6,4,0,0
20069,243.47,246.95,1,0,1,1,1,0,1,1,1,1. Urbana,13.0,0.0,0.0,6,18,0.0,0.0,0.0,6,4,0,0
20070,232.03,205.61,1,0,0,1,0,0,1,1,0,1. Urbana,6.0,0.0,0.0,5,19,0.0,0.0,0.0,4,3,0,0
20071,208.62,195.63,0,0,0,1,0,0,0,1,0,2. Rural,5.0,0.0,0.0,6,9,0.0,0.0,0.0,2,1,1,1
20072,237.33,226.37,0,0,0,1,0,0,1,1,0,2. Rural,38.0,0.0,0.0,10,27,0.0,0.0,0.0,3,2,1,1
20073,221.87,214.11,1,0,1,1,1,0,1,1,0,1. Urbana,45.0,0.0,0.0,10,43,0.0,0.0,0.0,6,4,0,0
20074,204.46,188.49,1,0,1,1,1,1,1,1,0,2. Rural,38.0,0.0,0.0,10,22,0.0,0.0,0.0,7,4,1,1
20075,228.75,219.9,0,0,0,1,0,0,1,1,1,2. Rural,53.0,0.0,0.0,8,35,0.0,0.0,0.0,3,2,1,1
20076,256.64,255.11,1,0,0,1,0,1,0,1,0,1. Urbana,10.0,0.0,0.0,4,16,0.0,0.0,0.0,4,2,0,0
20077,272.31,261.81,0,0,0,1,0,0,0,1,0,2. Rural,5.0,0.0,0.0,5,8,0.0,0.0,0.0,2,1,1,1
20078,239.68,225.58,0,0,0,1,0,0,0,1,0,2. Rural,3.0,0.0,0.0,4,8,0.0,0.0,0.0,2,1,1,1
20079,259.95,244.25,1,0,0,1,0,1,1,1,0,1. Urbana,8.0,0.0,0.0,12,49,0.0,0.0,0.0,5,3,0,0
20080,244.42,238.7,1,0,1,1,0,0,1,1,1,2. Rural,38.0,0.0,0.0,9,24,0.0,0.0,0.0,5,4,1,1
20081,250.5,239.21,1,0,1,1,1,0,1,1,1,1. Urbana,26.0,0.0,0.0,9,43,0.0,0.0,0.0,6,4,0,0
20082,252.18,241.85,0,0,1,1,1,0,1,1,1,1. Urbana,160.0,0.0,0.0,23,87,0.0,0.0,0.0,5,3,0,0
20083,208.78,197.03,1,0,0,1,0,0,1,1,1,2. Rural,38.0,0.0,0.0,9,24,0.0,0.0,0.0,4,3,1,1
20084,244.03,228.81,1,0,0,1,0,1,1,1,1,2. Rural,42.0,0.0,0.0,7,28,0.0,0.0,0.0,5,3,1,1
20085,217.15,215.37,1,0,1,1,1,0,1,1,1,1. Urbana,60.0,0.0,0.0,11,43,0.0,0.0,0.0,6,4,0,0
20086,225.13,225.0,1,0,1,1,1,1,1,1,0,1. Urbana,58.0,0.0,0.0,6,37,0.0,0.0,0.0,7,4,0,0
20087,221.16,218.12,1,1,0,1,1,0,1,1,1,1. Urbana,62.0,0.0,0.0,11,73,0.0,0.0,0.0,6,4,0,0
20088,246.42,234.38,1,0,1,1,0,1,1,1,0,2. Rural,10.0,0.0,0.0,6,12,0.0,0.0,0.0,6,4,1,1
20089,235.56,225.42,1,0,0,1,0,1,1,1,0,1. Urbana,10.0,0.0,0.0,7,15,0.0,0.0,0.0,5,3,0,0
20090,226.8,225.16,0,0,1,1,1,0,1,1,1,1. Urbana,60.0,0.0,0.0,15,49,0.0,0.0,0.0,5,3,0,0
20091,257.83,244.16,1,0,1,1,1,0,1,1,1,1. Urbana,160.0,0.0,0.0,16,75,0.0,0.0,0.0,6,4,0,0
20092,227.38,224.51,1,1,1,1,1,0,1,1,0,1. Urbana,27.0,0.0,0.0,9,38,0.0,0.0,0.0,7,5,0,0
20093,255.05,245.07,1,0,1,1,1,1,1,1,1,1. Urbana,72.0,0.0,0.0,14,61,0.0,0.0,0.0,7,4,0,0
20094,247.76,239.17,1,1,1,1,1,1,1,1,1,1. Urbana,92.0,0.0,0.0,16,66,0.0,0.0,0.0,8,5,0,0
20095,243.09,233.66,1,0,0,1,0,1,1,1,1,1. Urbana,180.0,0.0,0.0,21,80,0.0,0.0,0.0,5,3,0,0
20096,216.99,206.68,0,0,0,1,1,0,1,1,1,1. Urbana,36.0,0.0,0.0,18,57,0.0,0.0,0.0,4,2,0,0
20097,246.76,232.26,0,0,0,1,0,0,1,1,1,1. Urbana,39.0,0.0,0.0,19,59,0.0,0.0,0.0,3,2,0,0
20098,246.49,231.77,0,0,1,1,1,0,1,1,1,1. Urbana,43.0,0.0,0.0,6,34,0.0,0.0,0.0,5,3,0,0
20099,256.56,240.83,1,1,1,1,1,0,1,1,0,1. Urbana,70.0,0.0,0.0,9,56,0.0,0.0,0.0,7,5,0,0
20100,237.36,229.79,1,0,0,1,1,0,1,1,0,1. Urbana,54.0,0.0,0.0,9,50,0.0,0.0,0.0,5,3,0,0
20101,265.84,238.82,0,0,1,1,1,0,1,1,1,2. Rural,54.0,0.0,0.0,8,57,0.0,0.0,0.0,5,3,1,1
20102,231.36,231.02,1,0,1,1,1,0,1,1,1,1. Urbana,149.0,0.0,0.0,11,68,0.0,0.0,0.0,6,4,0,0
20103,201.93,202.61,1,0,1,1,0,0,0,1,0,2. Rural,12.0,0.0,0.0,8,15,0.0,0.0,0.0,4,3,1,1
20104,210.75,209.6,1,0,0,1,1,0,1,1,1,1. Urbana,27.0,0.0,0.0,7,41,0.0,0.0,0.0,5,3,0,0
20105,231.27,217.42,1,0,0,1,1,0,1,1,1,1. Urbana,36.0,0.0,0.0,9,32,0.0,0.0,0.0,5,3,0,0
20106,265.74,245.56,0,0,0,1,1,1,1,1,1,1. Urbana,30.0,0.0,0.0,9,28,0.0,0.0,0.0,5,2,0,0
20107,250.54,236.56,0,0,0,1,1,0,1,1,1,1. Urbana,6.0,0.0,0.0,5,23,0.0,0.0,0.0,4,2,0,0
20108,271.5,247.88,1,0,1,1,1,0,1,1,0,1. Urbana,51.0,0.0,0.0,12,57,0.0,0.0,0.0,6,4,0,0
20109,237.97,226.61,0,0,1,1,1,0,1,1,0,1. Urbana,22.0,0.0,0.0,9,31,0.0,0.0,0.0,5,3,0,0
20110,240.19,211.86,1,0,0,1,1,0,1,1,1,1. Urbana,11.0,0.0,0.0,5,26,0.0,0.0,0.0,5,3,0,0
20111,227.93,226.55,1,0,1,1,1,0,1,1,1,1. Urbana,43.0,0.0,0.0,6,29,0.0,0.0,0.0,6,4,0,0
20112,234.21,216.94,0,0,1,1,1,0,1,1,1,1. Urbana,84.0,0.0,0.0,19,61,0.0,0.0,0.0,5,3,0,0
20113,232.78,225.52,1,0,1,1,1,0,1,1,1,2. Rural,45.0,0.0,0.0,5,26,0.0,0.0,0.0,6,4,1,1
20114,260.59,250.43,1,0,1,1,1,0,1,1,1,1. Urbana,66.0,0.0,0.0,19,45,0.0,0.0,0.0,6,4,0,0
20115,214.48,198.19,0,0,1,1,1,0,1,1,0,2. Rural,42.0,0.0,0.0,5,21,0.0,0.0,0.0,5,3,1,1
20116,245.85,235.54,0,0,0,1,0,0,1,1,1,1. Urbana,16.0,0.0,0.0,6,29,0.0,0.0,0.0,3,2,0,0
20117,219.81,191.82,1,0,1,1,1,0,1,1,1,1. Urbana,26.0,0.0,0.0,10,40,0.0,0.0,0.0,6,4,0,0
20118,246.74,238.75,0,0,1,1,0,0,1,1,1,1. Urbana,51.0,0.0,0.0,9,44,0.0,0.0,0.0,4,3,0,0
20119,209.75,218.64,1,0,1,1,1,0,1,1,1,1. Urbana,135.0,0.0,0.0,13,78,0.0,0.0,0.0,6,4,0,0
20120,230.22,219.19,1,0,0,1,1,0,1,1,1,1. Urbana,18.0,0.0,0.0,7,35,0.0,0.0,0.0,5,3,0,0
20121,254.8,233.4,1,1,1,1,1,0,1,1,1,1. Urbana,46.0,0.0,0.0,7,42,0.0,0.0,0.0,7,5,0,0
20122,253.48,230.29,1,0,1,1,1,0,1,1,1,1. Urbana,47.0,0.0,0.0,10,42,0.0,0.0,0.0,6,4,0,0
20123,235.56,221.98,1,0,1,1,1,0,1,1,1,1. Urbana,39.0,0.0,0.0,12,55,0.0,0.0,0.0,6,4,0,0
20124,258.98,254.93,1,0,0,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,12,43,0.0,0.0,0.0,5,3,0,0
20125,217.03,213.86,1,0,1,1,0,0,1,1,1,1. Urbana,39.0,0.0,0.0,9,31,0.0,0.0,0.0,5,4,0,0
20126,270.23,254.61,1,0,1,1,1,0,1,1,0,1. Urbana,191.0,0.0,0.0,16,94,0.0,0.0,0.0,6,4,0,0
20127,260.52,252.41,0,0,1,1,1,0,1,1,0,1. Urbana,105.0,0.0,0.0,12,47,0.0,0.0,0.0,5,3,0,0
20128,203.39,190.41,1,1,1,1,1,0,1,1,1,1. Urbana,91.0,0.0,0.0,13,50,0.0,0.0,0.0,7,5,0,0
20129,228.66,215.53,1,0,0,1,1,0,1,1,0,1. Urbana,149.0,19.0,0.0,20,92,0.0,0.0,0.0,5,3,0,0
20130,240.64,222.51,1,0,0,1,1,0,1,1,0,1. Urbana,88.0,0.0,0.0,12,50,0.0,0.0,0.0,5,3,0,0
20131,226.07,227.1,1,0,1,1,1,0,1,1,0,1. Urbana,48.0,0.0,0.0,8,28,0.0,0.0,0.0,6,4,0,0
20132,215.17,209.35,1,0,1,1,1,1,1,1,1,1. Urbana,15.0,0.0,0.0,18,50,0.0,0.0,0.0,7,4,0,0
20133,238.27,224.12,1,0,1,1,1,0,1,1,1,1. Urbana,24.0,0.0,0.0,8,32,0.0,0.0,0.0,6,4,0,0
20134,247.39,237.82,0,0,1,1,1,0,1,1,0,1. Urbana,32.0,0.0,0.0,8,36,0.0,0.0,0.0,5,3,0,0
20135,252.29,243.62,1,0,1,1,1,0,1,1,1,1. Urbana,44.0,0.0,0.0,11,49,0.0,0.0,0.0,6,4,0,0
20136,208.46,189.56,0,0,1,1,1,0,1,1,1,1. Urbana,18.0,0.0,0.0,7,21,0.0,0.0,0.0,5,3,0,0
20137,257.44,242.01,0,0,1,1,0,0,1,1,1,1. Urbana,42.0,0.0,0.0,13,64,0.0,0.0,0.0,4,3,0,0
20138,242.07,240.34,0,0,0,1,0,0,1,1,1,1. Urbana,20.0,0.0,0.0,5,24,0.0,0.0,0.0,3,2,0,0
20139,233.3,216.98,1,0,0,1,0,0,1,1,0,2. Rural,10.0,0.0,0.0,6,9,0.0,0.0,0.0,4,3,1,1
20140,269.2,245.94,1,0,0,1,1,0,1,1,1,1. Urbana,24.0,0.0,0.0,18,41,0.0,0.0,0.0,5,3,0,0
20141,177.08,169.0,1,0,1,1,1,0,1,1,1,2. Rural,5.0,0.0,0.0,5,18,0.0,0.0,0.0,6,4,1,1
20142,268.89,251.16,0,0,0,1,1,0,1,1,1,2. Rural,7.0,0.0,0.0,10,21,0.0,0.0,0.0,4,2,1,1
20143,231.26,226.08,1,0,0,1,1,0,1,1,1,2. Rural,8.0,0.0,0.0,8,28,0.0,0.0,0.0,5,3,1,1
20144,241.41,231.12,1,0,0,1,1,0,1,1,1,1. Urbana,15.0,0.0,0.0,15,51,0.0,0.0,0.0,5,3,0,0
20145,193.57,182.89,0,0,1,1,0,0,1,1,1,1. Urbana,7.0,0.0,0.0,9,22,0.0,0.0,0.0,4,3,0,0
20146,214.97,209.11,1,0,1,1,1,0,1,1,1,1. Urbana,156.0,0.0,0.0,13,93,0.0,0.0,0.0,6,4,0,0
20147,266.31,247.3,1,0,1,1,1,0,1,1,1,2. Rural,51.0,0.0,0.0,9,39,0.0,0.0,0.0,6,4,1,1
