,final_mat,final_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_5a8,rural
2421,204.38,206.74,0,0,0,1,1,0,0,1,1,1. Urbana,65.0,0.0,0.0,7,40,0.0,0
2422,208.95,207.79,0,0,0,1,0,0,0,1,1,1. Urbana,77.0,0.0,0.0,8,41,0.0,0
2423,213.77,230.04,1,0,0,1,0,1,1,1,0,1. Urbana,99.0,0.0,0.0,6,37,0.0,0
2424,221.84,225.83,0,0,0,1,0,0,0,1,1,1. Urbana,167.0,0.0,0.0,8,72,0.0,0
2425,224.44,247.03,0,0,0,1,0,0,0,1,1,2. Rural,46.0,0.0,0.0,4,21,0.0,1
2426,227.61,226.4,0,0,0,1,0,0,0,1,0,1. Urbana,101.0,0.0,0.0,14,88,0.0,0
2427,215.12,220.52,0,0,0,1,0,0,0,1,1,2. Rural,45.0,0.0,0.0,5,32,0.0,1
2428,220.49,220.01,0,0,1,1,0,0,0,1,1,2. Rural,29.0,0.0,0.0,5,20,0.0,1
2429,228.99,242.68,0,0,1,1,0,0,0,1,1,2. Rural,61.0,0.0,0.0,5,19,0.0,1
2430,225.61,242.16,0,0,0,1,1,0,0,1,1,2. Rural,57.0,0.0,0.0,4,19,0.0,1
2431,235.16,243.83,0,0,1,1,1,0,0,1,1,1. Urbana,89.0,0.0,0.0,5,30,0.0,0
2432,237.97,249.57,0,0,0,1,0,0,0,1,1,2. Rural,100.0,0.0,0.0,8,36,0.0,1
2433,242.98,252.48,1,0,1,1,0,0,1,1,1,2. Rural,43.0,0.0,0.0,5,32,0.0,1
2434,243.67,247.73,0,0,1,1,1,0,1,1,0,2. Rural,137.0,0.0,0.0,10,35,0.0,1
2435,235.23,241.03,0,0,0,1,0,0,0,1,1,2. Rural,33.0,0.0,0.0,6,25,0.0,1
2436,244.6,260.68,1,0,0,1,1,0,1,1,0,1. Urbana,19.0,70.0,2.0,4,31,70.0,0
2437,234.63,242.29,1,0,1,1,1,0,1,1,0,2. Rural,115.0,0.0,0.0,12,62,0.0,1
2438,204.59,214.25,0,0,0,1,1,0,0,1,1,2. Rural,41.0,0.0,0.0,10,33,0.0,1
2439,214.68,222.51,1,0,0,1,1,0,1,1,1,2. Rural,43.0,0.0,0.0,4,22,0.0,1
2440,234.98,243.65,0,0,1,1,1,0,0,1,0,2. Rural,175.0,0.0,0.0,19,48,0.0,1
2441,228.73,233.44,0,0,1,1,1,0,0,1,1,2. Rural,266.0,0.0,0.0,18,79,0.0,1
2442,229.17,246.67,1,0,0,1,1,0,1,1,1,1. Urbana,107.0,0.0,0.0,7,52,0.0,0
2443,257.57,270.86,0,0,0,1,0,0,0,1,1,2. Rural,25.0,0.0,0.0,5,19,0.0,1
2444,232.41,239.05,0,0,0,0,0,0,1,1,1,2. Rural,21.0,0.0,0.0,4,15,0.0,1
2445,249.95,254.58,1,0,1,1,0,0,1,1,1,2. Rural,75.0,0.0,0.0,9,43,0.0,1
2446,235.3,258.08,1,0,0,1,0,0,1,1,1,2. Rural,48.0,0.0,0.0,7,27,0.0,1
2447,220.45,239.7,0,0,0,1,0,0,0,1,1,2. Rural,35.0,0.0,0.0,5,23,0.0,1
2448,229.94,244.51,1,0,0,1,0,0,1,1,1,1. Urbana,44.0,0.0,0.0,6,29,0.0,0
2449,231.24,253.35,0,0,0,1,0,0,1,1,1,1. Urbana,37.0,0.0,0.0,6,24,0.0,0
2450,238.96,243.67,1,0,0,1,1,1,1,1,1,1. Urbana,231.0,0.0,0.0,12,55,0.0,0
2451,208.29,218.74,0,0,1,1,0,0,1,1,1,2. Rural,48.0,0.0,0.0,14,90,0.0,1
2452,255.3,266.67,0,0,0,1,0,0,0,1,1,2. Rural,34.0,0.0,0.0,4,20,0.0,1
2453,238.12,239.38,0,0,0,1,0,0,0,1,1,2. Rural,19.0,0.0,0.0,6,23,0.0,1
2454,236.04,248.41,0,0,0,1,0,0,1,1,1,2. Rural,65.0,0.0,0.0,14,23,0.0,1
2455,230.56,237.67,0,0,0,1,0,0,1,1,1,2. Rural,65.0,0.0,0.0,5,29,0.0,1
2456,251.47,268.62,1,0,0,1,0,0,0,1,1,2. Rural,52.0,0.0,0.0,5,23,0.0,1
2457,221.37,245.77,1,0,0,1,0,0,1,1,1,1. Urbana,37.0,0.0,0.0,5,20,0.0,0
2458,240.53,257.48,1,0,1,1,0,0,0,1,1,2. Rural,122.0,0.0,0.0,10,56,0.0,1
2459,233.43,242.07,1,0,0,1,1,0,1,1,1,2. Rural,82.0,0.0,0.0,5,17,0.0,1
2460,233.23,245.33,1,1,1,1,1,0,1,1,1,2. Rural,38.0,0.0,0.0,9,52,0.0,1
2461,229.08,255.48,1,0,0,1,0,0,1,1,1,2. Rural,95.0,0.0,0.0,8,30,0.0,1
2462,230.87,244.02,1,0,1,1,1,0,1,1,1,1. Urbana,16.0,0.0,0.0,7,63,0.0,0
2463,251.94,255.32,1,1,1,1,1,0,1,1,1,1. Urbana,149.0,0.0,0.0,17,102,0.0,0
2464,215.35,230.28,0,0,0,1,0,0,0,1,1,2. Rural,91.0,0.0,0.0,11,78,0.0,1
2465,231.75,238.42,1,0,1,1,1,0,1,1,1,1. Urbana,241.0,0.0,0.0,18,119,0.0,0
2466,214.21,221.71,0,0,0,1,1,0,0,1,0,2. Rural,103.0,0.0,0.0,12,47,0.0,1
2467,227.25,240.03,0,0,1,1,1,0,0,1,0,2. Rural,128.0,0.0,0.0,10,50,0.0,1
2468,226.63,237.13,0,0,0,1,0,0,1,1,1,1. Urbana,66.0,0.0,0.0,8,63,0.0,0
2469,239.92,248.88,0,0,1,1,1,0,0,1,1,1. Urbana,204.0,0.0,0.0,31,162,0.0,0
2470,230.61,234.61,0,0,0,1,0,0,1,1,0,1. Urbana,86.0,0.0,0.0,11,51,0.0,0
2471,230.32,236.56,0,0,0,1,0,0,1,1,0,1. Urbana,52.0,0.0,0.0,7,31,0.0,0
2472,257.37,271.87,1,0,0,1,1,0,1,1,1,1. Urbana,12.0,72.0,2.0,5,37,72.0,0
2473,259.63,261.1,1,0,1,1,1,0,1,1,0,1. Urbana,77.0,0.0,0.0,8,46,0.0,0
2474,236.67,249.72,1,0,1,1,1,0,1,1,0,1. Urbana,64.0,0.0,0.0,10,60,0.0,0
2475,240.12,247.84,1,0,1,1,1,0,1,1,0,1. Urbana,36.0,0.0,0.0,8,41,0.0,0
2476,244.65,260.21,0,0,0,1,1,0,0,1,0,1. Urbana,77.0,0.0,0.0,7,49,0.0,0
2477,219.4,222.18,0,0,1,1,1,0,1,1,1,1. Urbana,198.0,0.0,0.0,2,158,0.0,0
2478,219.2,217.1,1,0,1,1,1,0,1,1,0,1. Urbana,189.0,0.0,0.0,21,113,0.0,0
2479,245.34,248.81,1,0,0,1,1,0,1,1,1,1. Urbana,68.0,0.0,0.0,10,53,0.0,0
2480,232.43,250.48,1,1,1,1,1,1,1,1,0,1. Urbana,54.0,0.0,0.0,6,48,0.0,0
2481,217.62,224.84,1,0,1,1,1,0,0,1,0,1. Urbana,99.0,0.0,0.0,11,56,0.0,0
2482,279.11,281.26,0,0,0,1,1,0,1,1,0,1. Urbana,92.0,0.0,0.0,8,40,0.0,0
2483,243.74,241.47,0,1,1,1,0,0,1,1,0,1. Urbana,151.0,0.0,0.0,10,69,0.0,0
2484,221.35,230.48,1,1,0,1,1,0,1,1,0,1. Urbana,115.0,0.0,0.0,15,64,0.0,0
2485,262.14,274.1,1,0,0,1,0,0,1,1,0,1. Urbana,72.0,0.0,0.0,7,62,0.0,0
2486,235.11,250.45,1,0,1,1,1,1,1,1,0,1. Urbana,170.0,0.0,0.0,14,102,0.0,0
2487,230.14,246.51,1,0,1,1,0,1,1,1,0,1. Urbana,134.0,0.0,0.0,19,112,0.0,0
2488,236.29,232.25,1,0,0,1,1,1,1,1,0,1. Urbana,60.0,0.0,0.0,12,52,0.0,0
2489,309.89,304.98,1,1,1,1,1,0,1,1,0,1. Urbana,104.0,0.0,0.0,15,107,0.0,0
2490,242.41,253.81,1,1,1,1,1,1,1,1,1,1. Urbana,571.0,0.0,0.0,67,645,0.0,0
2491,220.55,223.63,1,0,1,1,1,0,1,1,0,1. Urbana,101.0,0.0,0.0,14,102,0.0,0
2492,241.96,267.89,0,0,0,1,0,0,0,1,0,1. Urbana,61.0,0.0,0.0,2,46,0.0,0
2493,228.5,228.74,0,0,0,1,1,0,1,1,1,1. Urbana,180.0,0.0,0.0,29,82,0.0,0
2494,242.1,253.28,0,0,0,1,0,0,1,1,0,1. Urbana,50.0,0.0,0.0,11,71,0.0,0
2495,220.01,233.21,0,0,0,1,1,0,1,1,0,2. Rural,34.0,0.0,0.0,3,19,0.0,1
2496,231.26,234.2,0,0,1,1,1,0,0,1,1,1. Urbana,72.0,0.0,0.0,10,57,0.0,0
2497,218.58,218.05,0,0,0,1,1,0,1,1,0,2. Rural,26.0,0.0,0.0,8,25,0.0,1
2498,197.91,213.71,0,0,0,1,0,0,0,1,0,2. Rural,43.0,0.0,0.0,6,30,0.0,1
2499,230.65,235.43,0,0,0,1,0,0,1,1,0,2. Rural,51.0,0.0,0.0,2,40,0.0,1
2500,212.87,222.58,0,0,1,1,0,0,1,1,0,2. Rural,86.0,0.0,0.0,11,43,0.0,1
2501,227.6,244.6,0,0,1,1,1,0,1,1,0,1. Urbana,253.0,0.0,0.0,31,120,0.0,0
2502,226.69,240.04,0,0,0,1,0,1,0,1,0,1. Urbana,339.0,0.0,0.0,14,130,0.0,0
2503,235.67,243.41,0,0,0,1,0,0,0,1,0,2. Rural,59.0,0.0,0.0,11,50,0.0,1
2504,238.07,234.06,0,0,0,1,0,0,1,1,1,1. Urbana,83.0,0.0,0.0,11,65,0.0,0
2505,228.77,244.2,0,0,0,1,1,0,0,1,0,1. Urbana,80.0,0.0,0.0,11,86,0.0,0
2506,216.31,228.97,0,0,0,1,1,0,0,1,0,2. Rural,52.0,0.0,0.0,11,35,0.0,1
2507,224.67,236.36,0,0,1,1,0,1,1,1,0,1. Urbana,202.0,0.0,0.0,15,93,0.0,0
2508,220.92,232.71,1,0,0,1,1,0,1,1,0,1. Urbana,21.0,132.0,3.0,14,40,132.0,0
2509,255.11,269.23,1,0,0,1,1,0,0,1,0,1. Urbana,82.0,0.0,0.0,9,60,0.0,0
2510,241.54,250.12,1,0,1,1,1,0,1,1,0,1. Urbana,157.0,0.0,0.0,14,67,0.0,0
2511,222.59,240.64,0,0,1,1,1,0,1,1,1,2. Rural,157.0,0.0,0.0,18,93,0.0,1
2512,282.41,295.19,1,1,1,1,1,0,1,1,0,1. Urbana,146.0,0.0,0.0,15,142,0.0,0
2513,246.98,258.8,0,0,1,1,1,0,0,1,0,1. Urbana,207.0,0.0,0.0,18,120,0.0,0
2514,209.22,215.82,0,0,0,1,1,0,1,1,0,1. Urbana,124.0,0.0,0.0,12,64,0.0,0
2515,257.09,276.83,1,0,1,1,1,1,1,1,0,1. Urbana,128.0,0.0,0.0,11,57,0.0,0
2516,248.92,244.88,1,1,1,1,1,1,1,1,0,1. Urbana,214.0,0.0,0.0,31,150,0.0,0
2517,241.78,254.29,1,0,1,1,1,0,1,1,0,1. Urbana,26.0,0.0,0.0,6,52,0.0,0
2518,235.33,243.09,1,0,0,1,1,0,1,1,1,1. Urbana,115.0,0.0,0.0,8,76,0.0,0
2519,222.93,232.83,0,0,0,1,1,0,1,1,0,2. Rural,63.0,0.0,0.0,6,25,0.0,1
2520,309.39,310.1,1,1,1,1,1,0,1,1,1,1. Urbana,162.0,0.0,0.0,18,126,0.0,0
2521,245.1,258.52,1,0,0,1,1,0,1,1,0,1. Urbana,82.0,0.0,0.0,8,55,0.0,0
2522,225.26,236.42,1,0,1,1,1,0,1,1,0,2. Rural,175.0,0.0,0.0,28,98,0.0,1
2523,222.77,233.08,0,0,0,1,0,0,1,1,0,2. Rural,96.0,0.0,0.0,13,68,0.0,1
2524,217.22,222.36,0,0,0,1,1,0,1,1,1,2. Rural,84.0,0.0,0.0,24,80,0.0,1
2525,242.65,261.3,0,0,0,1,1,0,1,1,0,1. Urbana,50.0,0.0,0.0,10,36,0.0,0
2526,232.59,252.33,1,1,0,1,1,0,1,1,1,1. Urbana,73.0,0.0,0.0,7,36,0.0,0
2527,214.02,218.15,0,0,0,1,0,0,0,1,1,1. Urbana,66.0,0.0,0.0,8,46,0.0,0
2528,216.98,235.78,1,0,0,1,1,0,1,1,0,2. Rural,70.0,0.0,0.0,7,39,0.0,1
2529,235.76,240.88,1,1,1,1,1,0,1,1,1,1. Urbana,72.0,0.0,0.0,8,60,0.0,0
2530,232.86,248.1,1,0,1,1,1,0,1,1,1,1. Urbana,32.0,0.0,0.0,7,58,0.0,0
2531,215.01,235.0,0,1,0,1,1,0,1,1,0,2. Rural,31.0,61.0,2.0,7,21,61.0,1
2532,234.5,249.92,0,0,1,1,1,0,1,1,0,1. Urbana,114.0,0.0,0.0,10,66,0.0,0
2533,214.37,242.71,0,0,0,1,0,0,1,1,0,2. Rural,62.0,0.0,0.0,8,35,0.0,1
2534,253.69,269.84,1,0,1,1,0,0,1,1,1,1. Urbana,123.0,0.0,0.0,13,95,0.0,0
2535,241.93,256.33,1,0,1,1,1,0,1,1,0,1. Urbana,17.0,0.0,0.0,10,98,0.0,0
2536,236.81,248.61,1,0,1,1,1,0,1,1,1,1. Urbana,53.0,0.0,0.0,6,82,0.0,0
2537,271.42,256.41,1,0,1,1,1,1,1,1,1,1. Urbana,16.0,0.0,0.0,4,50,0.0,0
2538,222.81,243.0,0,0,0,1,0,0,0,1,0,1. Urbana,43.0,0.0,0.0,4,21,0.0,0
2539,231.25,242.81,0,1,1,1,1,0,0,1,0,1. Urbana,85.0,0.0,0.0,9,40,0.0,0
2540,239.54,256.15,0,0,1,1,1,1,0,1,0,1. Urbana,126.0,0.0,0.0,1,57,0.0,0
2541,226.24,236.89,0,0,1,1,1,1,0,1,0,1. Urbana,31.0,0.0,0.0,9,34,0.0,0
2542,216.52,230.88,0,0,0,1,1,0,1,1,1,2. Rural,16.0,0.0,0.0,7,36,0.0,1
2543,223.64,225.66,0,0,0,1,1,0,0,1,1,2. Rural,86.0,0.0,0.0,2,62,0.0,1
2544,211.88,220.75,0,0,1,1,1,0,0,1,0,1. Urbana,65.0,0.0,0.0,8,62,0.0,0
2545,217.3,215.28,0,0,0,1,0,0,0,1,0,2. Rural,33.0,0.0,0.0,5,19,0.0,1
2546,208.86,203.86,0,0,0,1,0,0,0,1,0,2. Rural,77.0,0.0,0.0,4,23,0.0,1
2547,213.05,210.85,0,0,0,1,0,0,0,1,0,2. Rural,34.0,0.0,0.0,6,21,0.0,1
2548,222.58,224.66,0,0,0,1,0,0,0,1,0,2. Rural,32.0,0.0,0.0,6,14,0.0,1
2549,224.78,217.73,0,0,0,1,0,0,0,1,0,2. Rural,54.0,0.0,0.0,11,30,0.0,1
2550,252.37,246.3,0,0,0,1,0,0,0,1,0,2. Rural,39.0,0.0,0.0,6,20,0.0,1
2551,233.13,221.88,1,0,0,1,0,0,1,1,0,1. Urbana,99.0,22.0,1.0,8,60,22.0,0
2552,225.24,232.31,0,0,0,1,0,0,0,1,0,1. Urbana,171.0,0.0,0.0,10,56,0.0,0
2553,183.83,177.29,0,0,0,0,0,0,0,1,0,2. Rural,42.0,22.0,1.0,5,26,22.0,1
2554,233.7,250.47,0,0,0,1,0,0,1,1,0,2. Rural,47.0,0.0,0.0,6,32,0.0,1
2555,233.67,240.2,1,0,0,1,1,0,0,1,0,1. Urbana,62.0,0.0,0.0,4,26,0.0,0
2556,203.43,189.2,0,0,0,1,0,0,0,1,1,2. Rural,32.0,22.0,1.0,10,24,22.0,1
2557,219.41,205.97,0,0,1,1,0,0,0,1,1,2. Rural,35.0,18.0,1.0,11,47,18.0,1
2558,211.57,225.39,0,0,0,1,0,0,0,1,1,2. Rural,47.0,11.0,1.0,9,33,11.0,1
2559,230.23,239.24,0,0,0,1,0,1,0,1,0,1. Urbana,72.0,0.0,0.0,5,30,0.0,0
2560,218.6,234.83,0,0,0,1,0,0,0,1,1,1. Urbana,66.0,0.0,0.0,5,48,0.0,0
2561,216.91,217.67,0,0,0,1,0,0,1,1,0,2. Rural,76.0,0.0,0.0,8,35,0.0,1
2562,240.98,253.78,0,0,0,1,0,1,1,1,1,1. Urbana,115.0,0.0,0.0,12,62,0.0,0
2563,225.7,242.64,0,0,0,1,0,0,0,1,0,2. Rural,45.0,0.0,0.0,5,25,0.0,1
2564,251.7,249.28,0,0,0,1,0,0,1,1,1,1. Urbana,86.0,0.0,0.0,5,35,0.0,0
2565,230.82,236.3,0,0,0,1,0,0,1,1,0,1. Urbana,122.0,0.0,0.0,6,40,0.0,0
2566,242.25,252.07,0,0,0,1,0,0,1,1,0,1. Urbana,82.0,0.0,0.0,6,32,0.0,0
2567,203.91,193.75,0,0,0,1,0,0,1,1,1,2. Rural,21.0,0.0,0.0,7,27,0.0,1
2568,204.93,213.73,0,0,0,1,0,0,1,1,1,2. Rural,31.0,0.0,0.0,5,24,0.0,1
2569,219.77,232.49,1,0,0,1,0,1,0,1,1,1. Urbana,60.0,0.0,0.0,4,37,0.0,0
2570,207.29,238.65,0,0,0,1,0,0,1,1,1,2. Rural,16.0,0.0,0.0,5,30,0.0,1
2571,219.47,227.5,0,0,1,1,0,0,1,1,1,2. Rural,26.0,0.0,0.0,6,22,0.0,1
2572,240.84,241.58,0,0,0,1,0,0,1,1,1,1. Urbana,124.0,0.0,0.0,9,55,0.0,0
2573,240.31,239.82,0,0,0,1,0,0,1,1,0,1. Urbana,159.0,0.0,0.0,8,38,0.0,0
2574,201.91,222.7,0,0,0,1,0,0,0,1,0,2. Rural,26.0,0.0,0.0,4,27,0.0,1
2575,233.1,254.1,0,0,0,1,0,0,0,1,1,1. Urbana,47.0,0.0,0.0,6,24,0.0,0
2576,229.1,227.42,0,0,0,1,0,0,0,1,1,2. Rural,57.0,0.0,0.0,7,28,0.0,1
2577,200.67,204.15,0,0,0,1,0,0,0,1,1,2. Rural,67.0,0.0,0.0,7,40,0.0,1
2578,212.75,208.91,0,0,0,1,0,0,0,1,0,2. Rural,27.0,0.0,0.0,4,29,0.0,1
2579,208.11,218.71,0,0,0,1,0,0,0,1,0,2. Rural,35.0,0.0,0.0,4,21,0.0,1
2580,178.37,181.29,0,0,0,0,0,0,0,1,0,2. Rural,9.0,2.0,1.0,8,15,0.0,1
2581,201.33,223.57,0,0,0,1,0,0,0,1,1,2. Rural,30.0,0.0,0.0,5,17,0.0,1
2582,222.25,208.8,0,0,0,1,0,0,0,1,1,2. Rural,24.0,0.0,0.0,3,19,0.0,1
2583,224.25,209.31,0,0,0,1,0,0,0,1,1,1. Urbana,40.0,0.0,0.0,7,34,0.0,0
2584,246.31,254.95,1,0,0,1,0,0,1,1,1,1. Urbana,88.0,0.0,0.0,8,35,0.0,0
2585,231.69,244.38,0,0,0,1,0,0,1,1,1,1. Urbana,65.0,0.0,0.0,7,51,0.0,0
2586,226.23,230.19,1,0,0,1,1,0,1,1,1,1. Urbana,42.0,0.0,0.0,5,30,0.0,0
2587,214.67,217.29,0,0,1,1,0,0,0,1,1,2. Rural,26.0,0.0,0.0,4,23,0.0,1
2588,204.14,218.12,0,0,0,1,0,0,1,1,1,2. Rural,20.0,0.0,0.0,3,22,0.0,1
2589,203.03,196.6,0,0,0,1,0,0,0,1,1,2. Rural,28.0,0.0,0.0,4,24,0.0,1
2590,236.89,241.44,0,0,0,1,1,0,1,1,1,1. Urbana,68.0,0.0,0.0,4,27,0.0,0
2591,228.36,244.77,0,0,0,1,0,0,1,1,1,1. Urbana,89.0,0.0,0.0,7,41,0.0,0
2592,237.45,242.99,1,0,0,1,1,0,1,1,0,1. Urbana,82.0,0.0,0.0,9,43,0.0,0
2593,225.22,224.8,0,0,1,1,0,0,1,1,0,2. Rural,8.0,0.0,0.0,3,10,0.0,1
2594,213.66,219.65,0,0,1,1,0,0,1,1,0,2. Rural,63.0,0.0,0.0,10,36,0.0,1
2595,222.76,235.22,1,0,0,1,0,0,1,1,0,1. Urbana,50.0,0.0,0.0,4,20,0.0,0
2596,225.7,230.54,1,0,0,1,0,0,1,1,0,1. Urbana,66.0,0.0,0.0,5,29,0.0,0
2597,203.75,210.34,1,0,0,1,0,0,1,1,0,2. Rural,28.0,0.0,0.0,6,23,0.0,1
2598,232.38,224.47,1,1,0,1,1,1,1,1,0,1. Urbana,74.0,0.0,0.0,14,75,0.0,0
2599,193.89,197.66,0,0,0,1,0,0,0,1,0,2. Rural,26.0,0.0,0.0,6,15,0.0,1
2600,197.36,196.63,0,0,0,1,0,0,0,1,0,2. Rural,21.0,0.0,0.0,7,29,0.0,1
2601,200.49,210.78,0,0,0,1,0,0,0,1,0,2. Rural,52.0,0.0,0.0,2,15,0.0,1
2602,220.14,232.08,1,0,1,1,0,0,1,1,0,1. Urbana,78.0,0.0,0.0,9,42,0.0,0
2603,225.36,237.94,0,0,0,1,0,0,0,1,0,2. Rural,26.0,0.0,0.0,3,26,0.0,1
2604,201.53,206.66,0,0,0,1,0,0,0,1,0,2. Rural,24.0,0.0,0.0,3,16,0.0,1
2605,202.35,195.18,0,0,0,1,0,0,1,1,0,1. Urbana,54.0,0.0,0.0,6,22,0.0,0
2606,212.74,213.98,0,0,0,1,0,0,0,1,0,1. Urbana,33.0,0.0,0.0,6,28,0.0,0
2607,197.38,192.05,0,0,0,1,0,0,0,1,0,2. Rural,26.0,0.0,0.0,7,27,0.0,1
2608,237.39,236.98,0,0,0,1,0,0,1,1,1,2. Rural,21.0,0.0,0.0,6,27,0.0,1
2609,213.29,212.19,0,0,0,1,0,0,0,1,1,2. Rural,21.0,0.0,0.0,4,25,0.0,1
2610,204.22,226.19,0,0,0,1,0,0,0,1,1,2. Rural,20.0,0.0,0.0,5,27,0.0,1
2611,218.07,235.81,0,0,0,1,1,1,0,1,1,2. Rural,36.0,0.0,0.0,6,28,0.0,1
2612,217.74,217.04,0,0,0,1,0,0,0,1,1,2. Rural,13.0,0.0,0.0,3,17,0.0,1
2613,229.35,230.53,0,0,0,1,0,0,1,1,1,2. Rural,35.0,0.0,0.0,7,30,0.0,1
2614,201.64,228.0,0,0,0,1,0,0,1,1,1,2. Rural,19.0,0.0,0.0,6,22,0.0,1
2615,225.13,216.52,0,0,0,1,0,0,0,1,0,2. Rural,29.0,0.0,0.0,7,27,0.0,1
2616,211.38,224.66,0,0,0,1,0,0,0,1,1,2. Rural,19.0,0.0,0.0,4,25,0.0,1
2617,219.22,222.58,0,0,0,1,0,0,0,1,0,2. Rural,13.0,0.0,0.0,5,29,0.0,1
2618,192.18,182.14,0,0,0,1,0,0,0,1,1,2. Rural,21.0,0.0,0.0,6,21,0.0,1
2619,189.06,185.33,1,0,0,1,0,0,1,1,0,2. Rural,26.0,0.0,0.0,5,28,0.0,1
2620,224.96,216.21,0,0,0,1,0,0,1,1,1,2. Rural,22.0,0.0,0.0,4,30,0.0,1
2621,192.63,202.06,1,0,0,1,0,0,1,1,1,2. Rural,21.0,0.0,0.0,6,33,0.0,1
2622,214.17,224.0,1,0,0,1,0,0,1,1,1,2. Rural,46.0,0.0,0.0,9,45,0.0,1
2623,221.43,239.51,0,0,0,1,0,0,1,1,1,2. Rural,51.0,0.0,0.0,9,36,0.0,1
2624,226.58,241.31,1,0,0,1,0,1,1,1,0,1. Urbana,127.0,0.0,0.0,12,49,0.0,0
2625,239.12,238.92,1,0,0,1,0,1,1,1,1,1. Urbana,144.0,0.0,0.0,11,54,0.0,0
2626,242.95,238.84,1,0,0,1,1,0,0,1,1,2. Rural,64.0,0.0,0.0,8,47,0.0,1
2627,274.96,297.5,0,0,0,1,0,0,1,1,0,1. Urbana,91.0,0.0,0.0,17,58,0.0,0
2628,202.92,203.1,0,0,0,1,1,0,0,1,0,2. Rural,32.0,0.0,0.0,4,28,0.0,1
2629,206.98,210.93,0,0,0,1,0,0,1,1,1,2. Rural,31.0,0.0,0.0,5,22,0.0,1
2630,235.6,248.56,0,0,0,1,0,0,1,1,1,1. Urbana,42.0,0.0,0.0,5,39,0.0,0
2631,240.37,244.3,0,0,1,1,0,0,0,1,1,1. Urbana,65.0,0.0,0.0,5,51,0.0,0
2632,248.79,242.24,0,0,0,1,1,0,0,1,1,1. Urbana,94.0,0.0,0.0,8,150,0.0,0
2633,250.34,257.34,0,0,0,1,1,0,0,1,0,2. Rural,42.0,0.0,0.0,10,26,0.0,1
2634,247.47,246.79,0,0,0,1,0,1,0,1,0,2. Rural,34.0,0.0,0.0,7,32,0.0,1
2635,236.98,237.33,0,0,0,1,0,0,1,1,0,1. Urbana,117.0,38.0,1.0,11,38,38.0,0
2636,223.83,213.29,0,0,0,1,0,0,1,1,0,2. Rural,31.0,21.0,1.0,6,22,21.0,1
2637,221.46,226.57,0,0,0,1,0,0,0,1,0,1. Urbana,63.0,28.0,1.0,9,65,28.0,0
2638,263.96,254.83,1,0,0,1,0,0,1,1,0,1. Urbana,19.0,0.0,0.0,6,25,0.0,0
2639,210.26,218.97,1,0,0,1,1,0,1,1,0,1. Urbana,156.0,0.0,0.0,9,65,0.0,0
2640,211.0,223.6,0,0,0,1,1,0,0,1,1,1. Urbana,66.0,0.0,0.0,5,44,0.0,0
2641,211.76,219.65,0,0,0,1,0,0,1,1,0,2. Rural,28.0,0.0,0.0,7,20,0.0,1
2642,191.32,178.39,0,0,0,1,0,0,0,1,0,2. Rural,27.0,0.0,0.0,4,23,0.0,1
2643,217.4,210.16,0,0,0,1,0,0,1,1,0,2. Rural,30.0,0.0,0.0,5,21,0.0,1
2644,207.78,193.86,0,0,0,1,0,0,0,1,0,2. Rural,31.0,0.0,0.0,7,28,0.0,1
2645,227.19,234.49,1,0,0,1,1,0,1,1,0,1. Urbana,291.0,0.0,0.0,44,117,0.0,0
2646,187.31,190.03,1,0,0,1,0,0,0,1,1,2. Rural,8.0,0.0,0.0,10,14,0.0,1
2647,212.05,208.64,0,0,0,1,0,0,1,1,1,2. Rural,42.0,21.0,1.0,2,29,21.0,1
2648,209.72,212.37,0,0,0,1,1,0,0,1,1,2. Rural,29.0,0.0,0.0,4,24,0.0,1
2649,211.92,217.72,0,0,0,1,0,0,1,1,1,1. Urbana,76.0,0.0,0.0,5,43,0.0,0
2650,193.94,217.55,0,0,0,1,0,1,1,1,1,2. Rural,42.0,29.0,1.0,3,35,29.0,1
2651,218.34,220.24,0,0,0,1,1,1,1,1,0,1. Urbana,272.0,0.0,0.0,16,93,0.0,0
2652,211.38,211.83,0,0,0,1,0,0,0,1,0,2. Rural,21.0,0.0,0.0,7,35,0.0,1
2653,205.46,202.49,0,0,0,1,0,0,0,1,0,2. Rural,5.0,0.0,0.0,12,21,0.0,1
2654,218.78,228.36,0,0,0,1,1,0,1,1,0,1. Urbana,157.0,0.0,0.0,10,83,0.0,0
2655,244.42,252.93,0,0,1,1,0,0,1,1,1,1. Urbana,76.0,0.0,0.0,9,45,0.0,0
2656,227.64,242.53,0,0,0,1,1,1,1,1,1,1. Urbana,137.0,0.0,0.0,8,68,0.0,0
2657,203.08,188.74,0,0,0,1,0,1,0,1,1,2. Rural,24.0,0.0,0.0,7,25,0.0,1
2658,206.96,223.41,1,0,0,1,0,0,1,1,0,2. Rural,24.0,0.0,0.0,6,21,0.0,1
2659,211.22,207.51,1,0,0,1,0,0,0,1,1,2. Rural,31.0,0.0,0.0,6,33,0.0,1
2660,210.66,225.55,0,0,0,1,0,0,0,1,1,2. Rural,21.0,14.0,1.0,6,31,14.0,1
