"UF","nome","codmun","ano","mes","populacao","pib_capita","nascimentos","mortes","taxa_isolamento"
"RS","Soledade",432080,2020,5,31035,31513.04,35,19,0.407883101259415
"RS","Tapejara",432090,2020,2,24552,47621.01,55,9,0.329682006519459
"RS","Tapejara",432090,2020,3,24552,47621.01,47,9,0.41224651482282
"RS","Tapejara",432090,2020,4,24552,47621.01,34,8,0.439084819002509
"RS","Tapejara",432090,2020,5,24552,47621.01,27,10,0.408665134985103
"RS","Tapera",432100,2020,2,10577,42813.31,20,6,0.339338202566122
"RS","Tapera",432100,2020,3,10577,42813.31,17,9,0.438767139125914
"RS","Tapera",432100,2020,4,10577,42813.31,12,7,0.496033592046025
"RS","Tapera",432100,2020,5,10577,42813.31,10,7,0.436118892828137
"RS","Tapes",432110,2020,2,17332,20628.25,18,11,0.29487364957132
"RS","Tapes",432110,2020,3,17332,20628.25,20,17,0.361285365898943
"RS","Tapes",432110,2020,4,17332,20628.25,18,12,0.396862851418637
"RS","Tapes",432110,2020,5,17332,20628.25,20,11,0.359098487402166
"RS","Taquara",432120,2020,2,57584,22810.98,89,29,0.312772168208832
"RS","Taquara",432120,2020,3,57584,22810.98,95,33,0.427804953923864
"RS","Taquara",432120,2020,4,57584,22810.98,51,22,0.461749127884406
"RS","Taquara",432120,2020,5,57584,22810.98,56,30,0.410102804070139
"RS","Taquari",432130,2020,2,26885,27940.73,30,16,0.272903480931253
"RS","Taquari",432130,2020,3,26885,27940.73,38,22,0.369096504285242
"RS","Taquari",432130,2020,4,26885,27940.73,23,25,0.409264678980237
"RS","Taquari",432130,2020,5,26885,27940.73,24,24,0.39139224207479
"RS","Tenente Portela",432140,2020,2,13434,31143.69,35,4,0.317170979221166
"RS","Tenente Portela",432140,2020,3,13434,31143.69,39,7,0.382758997473838
"RS","Tenente Portela",432140,2020,4,13434,31143.69,23,10,0.398673091802758
"RS","Tenente Portela",432140,2020,5,13434,31143.69,25,10,0.397427410059838
"RS","Terra de Areia",432143,2020,2,11315,20216.48,17,7,0.337518429310788
"RS","Terra de Areia",432143,2020,3,11315,20216.48,11,2,0.432389997653618
"RS","Terra de Areia",432143,2020,4,11315,20216.48,10,4,0.439915905943573
"RS","Terra de Areia",432143,2020,5,11315,20216.48,11,3,0.411161455800164
"RS","Teutônia",432145,2020,2,33766,43670.5,75,17,0.30830304825353
"RS","Teutônia",432145,2020,3,33766,43670.5,75,18,0.404055056489631
"RS","Teutônia",432145,2020,4,33766,43670.5,45,14,0.453013363383089
"RS","Teutônia",432145,2020,5,33766,43670.5,42,14,0.398364023300687
"RS","Torres",432150,2020,2,39064,29651.15,73,25,0.303797703199795
"RS","Torres",432150,2020,3,39064,29651.15,71,20,0.469249085694253
"RS","Torres",432150,2020,4,39064,29651.15,46,20,0.500698805076761
"RS","Torres",432150,2020,5,39064,29651.15,48,34,0.437741506702233
"RS","Tramandaí",432160,2020,2,52632,20251.61,96,22,0.321333664061031
"RS","Tramandaí",432160,2020,3,52632,20251.61,132,36,0.440860511221343
"RS","Tramandaí",432160,2020,4,52632,20251.61,65,30,0.473812433770587
"RS","Tramandaí",432160,2020,5,52632,20251.61,68,46,0.434778996867952
"RS","Três Cachoeiras",432166,2020,2,11115,23133.56,20,3,0.341594530772895
"RS","Três Cachoeiras",432166,2020,3,11115,23133.56,17,11,0.438529814349682
"RS","Três Cachoeiras",432166,2020,4,11115,23133.56,13,3,0.450076986839472
"RS","Três Cachoeiras",432166,2020,5,11115,23133.56,10,4,0.402815839346101
"RS","Três Coroas",432170,2020,2,28581,33865.84,33,16,0.313091279389304
"RS","Três Coroas",432170,2020,3,28581,33865.84,35,12,0.420916449184895
"RS","Três Coroas",432170,2020,4,28581,33865.84,28,8,0.453849406296361
"RS","Três Coroas",432170,2020,5,28581,33865.84,16,17,0.411357286119446
"RS","Três de Maio",432180,2020,2,23876,45387.3,40,18,0.33497042402045
"RS","Três de Maio",432180,2020,3,23876,45387.3,28,13,0.414016814353332
"RS","Três de Maio",432180,2020,4,23876,45387.3,36,24,0.414388136167775
"RS","Três de Maio",432180,2020,5,23876,45387.3,28,12,0.398547634944345
"RS","Três Passos",432190,2020,2,23852,34502.66,38,17,0.303979342764294
"RS","Três Passos",432190,2020,3,23852,34502.66,42,22,0.399912975528626
"RS","Três Passos",432190,2020,4,23852,34502.66,28,19,0.434428528884714
"RS","Três Passos",432190,2020,5,23852,34502.66,27,20,0.413288679618194
"RS","Triunfo",432200,2020,2,29856,304208.49,37,16,0.320106177423207
"RS","Triunfo",432200,2020,3,29856,304208.49,45,17,0.422238595299545
"RS","Triunfo",432200,2020,4,29856,304208.49,37,23,0.467476494068525
"RS","Triunfo",432200,2020,5,29856,304208.49,36,16,0.427555042799866
"RS","Tupanciretã",432220,2020,2,24068,53810.85,27,13,0.296328930647779
"RS","Tupanciretã",432220,2020,3,24068,53810.85,45,15,0.381766319520073
"RS","Tupanciretã",432220,2020,4,24068,53810.85,18,16,0.412085945679389
"RS","Tupanciretã",432220,2020,5,24068,53810.85,22,21,0.402753306752884
"RS","Uruguaiana",432240,2020,2,126866,21808.17,184,73,0.309592360958841
"RS","Uruguaiana",432240,2020,3,126866,21808.17,240,77,0.398884746057591
"RS","Uruguaiana",432240,2020,4,126866,21808.17,165,69,0.443766756799487
"RS","Uruguaiana",432240,2020,5,126866,21808.17,168,93,0.427080147197175
"RS","Vacaria",432250,2020,2,66575,34272.82,121,36,0.346221161820376
"RS","Vacaria",432250,2020,3,66575,34272.82,150,43,0.417182436890961
"RS","Vacaria",432250,2020,4,66575,34272.82,103,41,0.436458206630161
"RS","Vacaria",432250,2020,5,66575,34272.82,85,45,0.417491641310822
"RS","Vale Real",432254,2020,2,5981,22086.84,14,1,0.301522309841579
"RS","Vale Real",432254,2020,3,5981,22086.84,15,3,0.384549325358631
"RS","Vale Real",432254,2020,4,5981,22086.84,11,2,0.450266028157913
"RS","Vale Real",432254,2020,5,5981,22086.84,3,3,0.41973757772269
"RS","Venâncio Aires",432260,2020,2,71973,49352.93,103,35,0.28965917713323
"RS","Venâncio Aires",432260,2020,3,71973,49352.93,111,41,0.384894117461321
"RS","Venâncio Aires",432260,2020,4,71973,49352.93,67,45,0.420065117448688
"RS","Venâncio Aires",432260,2020,5,71973,49352.93,51,56,0.406886843235011
"RS","Vera Cruz",432270,2020,2,27099,24467.49,38,15,0.319155476156709
"RS","Vera Cruz",432270,2020,3,27099,24467.49,40,25,0.413140790826936
"RS","Vera Cruz",432270,2020,4,27099,24467.49,21,13,0.443453319532604
"RS","Vera Cruz",432270,2020,5,27099,24467.49,29,15,0.409851559360987
"RS","Veranópolis",432280,2020,2,26533,59746.82,36,7,0.308861385688837
"RS","Veranópolis",432280,2020,3,26533,59746.82,36,8,0.386595473687977
"RS","Veranópolis",432280,2020,4,26533,59746.82,27,14,0.406578424870483
"RS","Veranópolis",432280,2020,5,26533,59746.82,17,17,0.387114822131845
"RS","Viamão",432300,2020,2,256302,14732.35,293,150,0.320887630588789
"RS","Viamão",432300,2020,3,256302,14732.35,274,142,0.429044276490884
"RS","Viamão",432300,2020,4,256302,14732.35,219,142,0.485766522986216
"RS","Viamão",432300,2020,5,256302,14732.35,207,158,0.433079358485372
"RS","Xangri-lá",432380,2020,2,16775,31202.93,31,5,0.322668101977633
"RS","Xangri-lá",432380,2020,3,16775,31202.93,42,5,0.452291218667001
"RS","Xangri-lá",432380,2020,4,16775,31202.93,23,4,0.489753535039368
"RS","Xangri-lá",432380,2020,5,16775,31202.93,27,8,0.445741654753061
"MS","Água Clara",500020,2020,2,15776,87307.89,18,1,0.301490443928672
"MS","Água Clara",500020,2020,3,15776,87307.89,16,9,0.341111052710979
"MS","Água Clara",500020,2020,4,15776,87307.89,14,4,0.368070616735926
"MS","Água Clara",500020,2020,5,15776,87307.89,11,5,0.410552023741865
"MS","Amambai",500060,2020,2,39826,26332.85,78,21,0.30323709384856
"MS","Amambai",500060,2020,3,39826,26332.85,62,29,0.379492246651935
"MS","Amambai",500060,2020,4,39826,26332.85,56,23,0.408241391515049
"MS","Amambai",500060,2020,5,39826,26332.85,54,29,0.403982315616856
"MS","Anastácio",500070,2020,2,25237,18115.62,50,8,0.298682469345679
"MS","Anastácio",500070,2020,3,25237,18115.62,46,25,0.361075675903648
"MS","Anastácio",500070,2020,4,25237,18115.62,39,14,0.376803924450927
"MS","Anastácio",500070,2020,5,25237,18115.62,42,17,0.374314546163913
"MS","Angélica",500085,2020,2,10932,77746.34,13,5,0.299337024769154
"MS","Angélica",500085,2020,3,10932,77746.34,15,7,0.370665572290455
"MS","Angélica",500085,2020,4,10932,77746.34,15,5,0.401961694569722
"MS","Angélica",500085,2020,5,10932,77746.34,17,6,0.376466196631585
"MS","Aparecida do Taboado",500100,2020,2,26069,48734.29,55,9,0.316822436408885
"MS","Aparecida do Taboado",500100,2020,3,26069,48734.29,35,16,0.399808641766491
"MS","Aparecida do Taboado",500100,2020,4,26069,48734.29,26,19,0.409832988666442
"MS","Aparecida do Taboado",500100,2020,5,26069,48734.29,38,19,0.380930915048362
"MS","Aquidauana",500110,2020,2,48029,19389.54,77,22,0.315347253800333
"MS","Aquidauana",500110,2020,3,48029,19389.54,106,39,0.389280946025734
"MS","Aquidauana",500110,2020,4,48029,19389.54,67,28,0.422763625730027
"MS","Aquidauana",500110,2020,5,48029,19389.54,67,32,0.414339246374204
"MS","Bandeirantes",500150,2020,2,7266,60751.54,12,6,0.272827219483279
"MS","Bandeirantes",500150,2020,3,7266,60751.54,11,4,0.348175985613845
"MS","Bandeirantes",500150,2020,4,7266,60751.54,7,3,0.369140529139434
"MS","Bandeirantes",500150,2020,5,7266,60751.54,8,7,0.399703889753858
"MS","Bataguassu",500190,2020,2,23325,34552.55,49,9,0.300772738092419
"MS","Bataguassu",500190,2020,3,23325,34552.55,80,6,0.364758563280723
"MS","Bataguassu",500190,2020,4,23325,34552.55,40,10,0.403076626609283
"MS","Bataguassu",500190,2020,5,23325,34552.55,47,7,0.384143712707568
"MS","Batayporã",500200,2020,2,11349,34578.9,25,5,0.290538314144903
"MS","Batayporã",500200,2020,3,11349,34578.9,12,6,0.366138546028044
"MS","Batayporã",500200,2020,4,11349,34578.9,16,6,0.422212962365544
"MS","Batayporã",500200,2020,5,11349,34578.9,4,4,0.403264270145991
"MS","Bela Vista",500210,2020,2,24735,22514.75,69,15,0.326027615275774
"MS","Bela Vista",500210,2020,3,24735,22514.75,28,13,0.398379799792445
"MS","Bela Vista",500210,2020,4,24735,22514.75,29,5,0.422241872412973
"MS","Bela Vista",500210,2020,5,24735,22514.75,42,18,0.422107997967911
"MS","Bodoquena",500215,2020,2,7838,27070.07,14,6,0.310578466077588
"MS","Bodoquena",500215,2020,3,7838,27070.07,13,7,0.365818688386277
"MS","Bodoquena",500215,2020,4,7838,27070.07,11,2,0.411766988420618
"MS","Bodoquena",500215,2020,5,7838,27070.07,16,7,0.400900613674428
"MS","Bonito",500220,2020,2,22190,34572.89,41,3,0.292551932751513
"MS","Bonito",500220,2020,3,22190,34572.89,21,6,0.397867125258405
"MS","Bonito",500220,2020,4,22190,34572.89,22,9,0.461256793846119
"MS","Bonito",500220,2020,5,22190,34572.89,36,13,0.466797379491917
"MS","Brasilândia",500230,2020,2,11853,48100.61,22,4,0.321120984383673
"MS","Brasilândia",500230,2020,3,11853,48100.61,26,2,0.368179395726634
"MS","Brasilândia",500230,2020,4,11853,48100.61,13,7,0.390113547600527
"MS","Brasilândia",500230,2020,5,11853,48100.61,7,9,0.418075070332621
"MS","Caarapó",500240,2020,2,30593,46883.31,75,22,0.324491187348639
"MS","Caarapó",500240,2020,3,30593,46883.31,71,18,0.380509912260958
"MS","Caarapó",500240,2020,4,30593,46883.31,49,12,0.419577105995373
"MS","Caarapó",500240,2020,5,30593,46883.31,48,16,0.388600312657345
"MS","Camapuã",500260,2020,2,13693,31710.66,15,9,0.294305826748146
"MS","Camapuã",500260,2020,3,13693,31710.66,26,6,0.381815783510905
"MS","Camapuã",500260,2020,4,13693,31710.66,17,10,0.381345806263361
"MS","Camapuã",500260,2020,5,13693,31710.66,14,6,0.408206802482762
"MS","Campo Grande",500270,2020,2,906092,32942.46,1780,408,0.298354963663902
"MS","Campo Grande",500270,2020,3,906092,32942.46,1844,489,0.403482519486339
"MS","Campo Grande",500270,2020,4,906092,32942.46,1239,394,0.435463775949233
"MS","Campo Grande",500270,2020,5,906092,32942.46,1259,446,0.396861998076503
"MS","Cassilândia",500290,2020,2,22002,26007.38,29,11,0.318750662569774
"MS","Cassilândia",500290,2020,3,22002,26007.38,36,23,0.387627861925591
"MS","Cassilândia",500290,2020,4,22002,26007.38,27,11,0.422561717393774
"MS","Cassilândia",500290,2020,5,22002,26007.38,20,11,0.405057655122076
"MS","Chapadão do Sul",500295,2020,2,25865,72390.23,72,5,0.307464109436992
"MS","Chapadão do Sul",500295,2020,3,25865,72390.23,64,10,0.373740202342351
"MS","Chapadão do Sul",500295,2020,4,25865,72390.23,59,5,0.40138650561826
"MS","Chapadão do Sul",500295,2020,5,25865,72390.23,40,12,0.370351025090015
"MS","Corumbá",500320,2020,2,112058,27582.68,246,82,0.304218394156282
"MS","Corumbá",500320,2020,3,112058,27582.68,279,76,0.383633622168307
"MS","Corumbá",500320,2020,4,112058,27582.68,193,57,0.42984908852799
"MS","Corumbá",500320,2020,5,112058,27582.68,174,39,0.420412038385867
"MS","Costa Rica",500325,2020,2,21142,88940.58,65,5,0.300262864534349
"MS","Costa Rica",500325,2020,3,21142,88940.58,61,7,0.360190952205916
"MS","Costa Rica",500325,2020,4,21142,88940.58,42,12,0.37189365365955
"MS","Costa Rica",500325,2020,5,21142,88940.58,41,12,0.373681523510185
"MS","Coxim",500330,2020,2,33459,26823.76,65,19,0.303341613606306
"MS","Coxim",500330,2020,3,33459,26823.76,60,20,0.379154650647206
"MS","Coxim",500330,2020,4,33459,26823.76,46,21,0.400221049973599
"MS","Coxim",500330,2020,5,33459,26823.76,62,21,0.381483498023353
"MS","Deodápolis",500345,2020,2,12984,22939.19,28,14,0.335489726640765
"MS","Deodápolis",500345,2020,3,12984,22939.19,24,2,0.402367125992635
"MS","Deodápolis",500345,2020,4,12984,22939.19,15,10,0.413101334322975
"MS","Deodápolis",500345,2020,5,12984,22939.19,9,11,0.395557221893019
"MS","Dois Irmãos do Buriti",500348,2020,2,11467,18355.49,18,3,0.308996587867516
"MS","Dois Irmãos do Buriti",500348,2020,3,11467,18355.49,24,4,0.34480823243682
"MS","Dois Irmãos do Buriti",500348,2020,4,11467,18355.49,15,8,0.379248196423033
"MS","Dois Irmãos do Buriti",500348,2020,5,11467,18355.49,16,5,0.441075818087207
"MS","Dourados",500370,2020,2,225495,38468.4,545,111,0.320785385529009
"MS","Dourados",500370,2020,3,225495,38468.4,583,125,0.410954793641621
"MS","Dourados",500370,2020,4,225495,38468.4,371,104,0.450607185013974
"MS","Dourados",500370,2020,5,225495,38468.4,358,113,0.42247772854292
"MS","Eldorado",500375,2020,2,12400,30032.67,22,4,0.35867472697487
"MS","Eldorado",500375,2020,3,12400,30032.67,15,8,0.436928591065362
"MS","Eldorado",500375,2020,4,12400,30032.67,12,5,0.411786694765892
"MS","Eldorado",500375,2020,5,12400,30032.67,24,6,0.40676381186462
"MS","Fátima do Sul",500380,2020,2,19170,25942.35,38,14,0.324697035453289
"MS","Fátima do Sul",500380,2020,3,19170,25942.35,62,17,0.405081202768358
"MS","Fátima do Sul",500380,2020,4,19170,25942.35,40,15,0.418199528466515
"MS","Fátima do Sul",500380,2020,5,19170,25942.35,21,16,0.443109866053217
"MS","Glória de Dourados",500400,2020,2,9950,18664.75,17,4,0.317409989970291
"MS","Glória de Dourados",500400,2020,3,9950,18664.75,15,9,0.369858392870399
"MS","Glória de Dourados",500400,2020,4,9950,18664.75,14,7,0.392251139858983
"MS","Glória de Dourados",500400,2020,5,9950,18664.75,10,5,0.418646077402563
"MS","Guia Lopes da Laguna",500410,2020,2,9824,25855.38,18,9,0.336990848769701
"MS","Guia Lopes da Laguna",500410,2020,3,9824,25855.38,20,8,0.382840802846599
"MS","Guia Lopes da Laguna",500410,2020,4,9824,25855.38,12,5,0.422162525877936
"MS","Guia Lopes da Laguna",500410,2020,5,9824,25855.38,16,4,0.490181621468439
"MS","Iguatemi",500430,2020,2,16176,25250.4,30,2,0.332821594270476
"MS","Iguatemi",500430,2020,3,16176,25250.4,24,16,0.402018449431941
"MS","Iguatemi",500430,2020,4,16176,25250.4,15,8,0.418245853858522
"MS","Iguatemi",500430,2020,5,16176,25250.4,18,3,0.429942939795316
"MS","Inocência",500440,2020,2,7588,44367.67,9,5,0.345855180506199
"MS","Inocência",500440,2020,3,7588,44367.67,15,5,0.383933743539368
"MS","Inocência",500440,2020,4,7588,44367.67,11,4,0.440788784477367
"MS","Inocência",500440,2020,5,7588,44367.67,19,4,0.409553177229342
"MS","Itaporã",500450,2020,2,25162,34391.15,46,5,0.332946217257065
"MS","Itaporã",500450,2020,3,25162,34391.15,47,14,0.40550646789807
"MS","Itaporã",500450,2020,4,25162,34391.15,25,6,0.407434797133249
"MS","Itaporã",500450,2020,5,25162,34391.15,25,15,0.419135554880185
"MS","Itaquiraí",500460,2020,2,21376,35789.39,31,7,0.313173409344511
"MS","Itaquiraí",500460,2020,3,21376,35789.39,42,8,0.38562717437115
"MS","Itaquiraí",500460,2020,4,21376,35789.39,22,11,0.386177973692553
"MS","Itaquiraí",500460,2020,5,21376,35789.39,14,14,0.400541624962483
"MS","Ivinhema",500470,2020,2,23232,53921.09,43,13,0.299239698698876
"MS","Ivinhema",500470,2020,3,23232,53921.09,58,9,0.368692305191769
"MS","Ivinhema",500470,2020,4,23232,53921.09,54,10,0.396942683464753
"MS","Ivinhema",500470,2020,5,23232,53921.09,40,13,0.379664655756989
"MS","Jaraguari",500490,2020,2,7265,66831.89,10,6,0.298370459061768
"MS","Jaraguari",500490,2020,3,7265,66831.89,10,1,0.367050358098339
"MS","Jaraguari",500490,2020,4,7265,66831.89,6,6,0.433196844535516
"MS","Jaraguari",500490,2020,5,7265,66831.89,2,2,0.462130306836733
"MS","Jardim",500500,2020,2,26238,23321.37,59,15,0.291907291433479
"MS","Jardim",500500,2020,3,26238,23321.37,55,21,0.353654362169601
"MS","Jardim",500500,2020,4,26238,23321.37,29,11,0.379104072590118
"MS","Jardim",500500,2020,5,26238,23321.37,42,19,0.40220405179263
"MS","Ladário",500520,2020,2,23689,14116.4,42,11,0.308662837161471
"MS","Ladário",500520,2020,3,23689,14116.4,55,15,0.382302545514931
"MS","Ladário",500520,2020,4,23689,14116.4,43,9,0.444207117189775
"MS","Ladário",500520,2020,5,23689,14116.4,36,12,0.435675520216268
"MS","Maracaju",500540,2020,2,48022,63625,103,12,0.312018417552216
"MS","Maracaju",500540,2020,3,48022,63625,106,16,0.38881114551282
"MS","Maracaju",500540,2020,4,48022,63625,72,14,0.4009297692723
"MS","Maracaju",500540,2020,5,48022,63625,58,21,0.391753383031058
"MS","Miranda",500560,2020,2,28220,18019.95,56,13,0.297484159823332
"MS","Miranda",500560,2020,3,28220,18019.95,68,10,0.36220951368504
"MS","Miranda",500560,2020,4,28220,18019.95,51,7,0.404393289771932
"MS","Miranda",500560,2020,5,28220,18019.95,47,15,0.403023926888154
"MS","Mundo Novo",500568,2020,2,18473,28415.19,37,10,0.331080691599488
"MS","Mundo Novo",500568,2020,3,18473,28415.19,31,8,0.405735836824816
"MS","Mundo Novo",500568,2020,4,18473,28415.19,25,12,0.444537653562021
"MS","Mundo Novo",500568,2020,5,18473,28415.19,14,17,0.422094481602054
"MS","Naviraí",500570,2020,2,55689,34043.66,79,14,0.318460545527541
"MS","Naviraí",500570,2020,3,55689,34043.66,84,29,0.388493347113015
"MS","Naviraí",500570,2020,4,55689,34043.66,91,27,0.42126445794293
"MS","Naviraí",500570,2020,5,55689,34043.66,76,26,0.398042834113517
"MS","Nioaque",500580,2020,2,13862,19873.37,28,7,0.32686481810057
"MS","Nioaque",500580,2020,3,13862,19873.37,18,9,0.376954025610255
"MS","Nioaque",500580,2020,4,13862,19873.37,15,4,0.409399236369879
"MS","Nioaque",500580,2020,5,13862,19873.37,15,2,0.444697049391272
"MS","Nova Alvorada do Sul",500600,2020,2,22430,70084.08,27,4,0.322865248736054
"MS","Nova Alvorada do Sul",500600,2020,3,22430,70084.08,49,9,0.372368643747203
"MS","Nova Alvorada do Sul",500600,2020,4,22430,70084.08,29,7,0.390426542596531
"MS","Nova Alvorada do Sul",500600,2020,5,22430,70084.08,37,7,0.384330509691381
"MS","Nova Andradina",500620,2020,2,55224,39155.93,103,28,0.312444336600741
"MS","Nova Andradina",500620,2020,3,55224,39155.93,86,17,0.384989572934277
"MS","Nova Andradina",500620,2020,4,55224,39155.93,67,22,0.428079853341788
"MS","Nova Andradina",500620,2020,5,55224,39155.93,57,20,0.402249629106589
"MS","Paranaíba",500630,2020,2,42276,31363.89,68,28,0.308579593840083
"MS","Paranaíba",500630,2020,3,42276,31363.89,64,37,0.385090052119834
"MS","Paranaíba",500630,2020,4,42276,31363.89,65,36,0.429718019837361
"MS","Paranaíba",500630,2020,5,42276,31363.89,43,23,0.402545774414742
"MS","Ponta Porã",500660,2020,2,93937,33619.11,208,49,0.332806793184104
"MS","Ponta Porã",500660,2020,3,93937,33619.11,198,58,0.447156760238129
"MS","Ponta Porã",500660,2020,4,93937,33619.11,136,46,0.468150129415069
